id,entry_time,entry_price_call,entry_price_put,call_strike,put_strike,qty,status,exit_time,exit_price_call,exit_price_put,exit_reason,pnl
76f7243a-0758-4cce-8cf3-e5991ed3344e,2026-05-03 07:00:00,104.96869418710958,123.64176214004692,81000.0,76000.0,1.0,CLOSED,2026-05-03 19:05:00,9.271429215599483,2.1205146453124257,COMBINED_TP_HIT,217.14651174618817
1cb93059-043d-474e-af93-32f5f9ab3288,2026-05-04 07:00:00,115.60973586503133,128.10993297668938,82500.0,77500.0,1.0,CLOSED,2026-05-04 19:00:00,6.6696020729716565,4.638415260619922,COMBINED_TP_HIT,232.33514320227653
f9d6b3ba-b744-4af6-8cfb-06bdb3355664,2026-05-05 07:00:00,128.5879879800832,125.53594754822188,83500.0,78500.0,1.0,CLOSED,2026-05-05 20:20:00,11.062621360953017,0.18804998976717258,COMBINED_TP_HIT,242.79365179552119
87753827-a1d5-48c2-a6f3-763f62b2f9a3,2026-05-06 07:00:00,132.50251131215373,126.99889449124385,84000.0,79000.0,1.0,CLOSED,2026-05-06 19:05:00,4.505159899338196,7.8687880545060125,COMBINED_TP_HIT,247.04589524342617
73e252ab-3ab7-414c-826c-8f6e2ea50a72,2026-05-07 07:00:00,128.5987433876271,130.7909594784105,84000.0,79000.0,1.0,CLOSED,2026-05-07 22:45:00,1.4518620055999013e-11,12.717912690515732,COMBINED_TP_HIT,246.5901578908404
1bf32457-662f-41dd-aff6-10fd8a5c2c39,2026-05-08 07:00:00,118.32879443682396,120.04640705206839,82000.0,77000.0,1.0,CLOSED,2026-05-08 20:35:00,11.516313166779582,0.05141791689305819,COMBINED_TP_HIT,226.73248752544794
235e5e66-0b47-42e4-8210-170d6a6397af,2026-05-09 07:00:00,158.02291605161918,153.71698404656308,82500.0,78000.0,1.0,CLOSED,2026-05-09 15:40:00,326.91326130248854,199.3195550089331,END_OF_BACKTEST,-214.74430802816227
